city,country,date,ibgeID,newCases,state,totalCases
São Paulo/SP,Brazil,2020-03-24,3550308,31.0,SP,718
Vila Velha/ES,Brazil,2020-03-24,3205200,4.0,ES,17
Feira de Santana/BA,Brazil,2020-03-24,2910800,2.0,BA,8
Rio de Janeiro/RJ,Brazil,2020-03-24,3304557,64.0,RJ,276
Brasília/DF,Brazil,2020-03-24,5300108,31.0,DF,177
Maceió/AL,Brazil,2020-03-24,2704302,2.0,AL,9
Niterói/RJ,Brazil,2020-03-24,3303302,2.0,RJ,12
Porto Alegre/RS,Brazil,2020-03-24,4314902,7.0,RS,48
Curitiba/PR,Brazil,2020-03-24,4106902,6.0,PR,40
Florianópolis/SC,Brazil,2020-03-24,4205407,1.0,SC,16
Goiânia/GO,Brazil,2020-03-24,5208707,3.0,GO,15
Salvador/BA,Brazil,2020-03-24,2927408,11.0,BA,48
Manaus/AM,Brazil,2020-03-24,1302603,14.0,AM,45
Campo Grande/MS,Brazil,2020-03-24,5002704,3.0,MS,22
Aracaju/SE,Brazil,2020-03-24,2800308,5.0,SE,12
Linhares/ES,Brazil,2020-03-24,3203205,1.0,ES,3
Vitória/ES,Brazil,2020-03-24,3205309,1.0,ES,15
Fortaleza/CE,Brazil,2020-03-24,2304400,19.0,CE,172
Belo Horizonte/MG,Brazil,2020-03-24,3106200,2.0,MG,89
Anápolis/GO,Brazil,2020-03-24,5201108,1.0,GO,3
Rio Branco/AC,Brazil,2020-03-24,1200401,4.0,AC,21
Balneário Camboriú/SC,Brazil,2020-03-24,4202008,1.0,SC,7
Volta Redonda/RJ,Brazil,2020-03-24,3306305,4.0,RJ,4
Campos dos Goytacazes/RJ,Brazil,2020-03-24,3301009,1.0,RJ,1
Tubarão/SC,Brazil,2020-03-24,4218707,2.0,SC,8
Garibaldi/RS,Brazil,2020-03-24,4308607,1.0,RS,1
Patrocínio/MG,Brazil,2020-03-24,3148103,0.0,MG,1
Carapicuíba/SP,Brazil,2020-03-24,3510609,0.0,SP,2
Braço do Norte/SC,Brazil,2020-03-24,4202800,0.0,SC,9
São Bernardo do Campo/SP,Brazil,2020-03-24,3548708,0.0,SP,4
São Caetano do Sul/SP,Brazil,2020-03-24,3548807,0.0,SP,4
Coronel Fabriciano/MG,Brazil,2020-03-24,3119401,0.0,MG,1
Mauá/SP,Brazil,2020-03-24,3529401,0.0,SP,2
Aquiraz/CE,Brazil,2020-03-24,2301000,0.0,CE,6
Porto Seguro/BA,Brazil,2020-03-24,2925303,0.0,BA,8
Jaboatão dos Guararapes/PE,Brazil,2020-03-24,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-24,2925501,0.0,BA,2
Santo André/SP,Brazil,2020-03-24,3547809,0.0,SP,12
Nova Lima/MG,Brazil,2020-03-24,3144805,0.0,MG,7
Sete Lagoas/MG,Brazil,2020-03-24,3167202,0.0,MG,2
Uberlândia/MG,Brazil,2020-03-24,3170206,0.0,MG,7
Campo Largo/PR,Brazil,2020-03-24,4104204,0.0,PR,1
Pinhais/PR,Brazil,2020-03-24,4119152,0.0,PR,2
Londrina/PR,Brazil,2020-03-24,4113700,0.0,PR,3
Palmas/TO,Brazil,2020-03-24,1721000,0.0,TO,7
Jataí/GO,Brazil,2020-03-24,5211909,0.0,GO,1
Aparecida de Goiânia/GO,Brazil,2020-03-24,5201405,0.0,GO,2
Duque de Caxias/RJ,Brazil,2020-03-24,3301702,1.0,RJ,1
Maringá/PR,Brazil,2020-03-24,4115200,0.0,PR,1
Juiz de Fora/MG,Brazil,2020-03-24,3136702,0.0,MG,8
ESTRANGEIRO/PE,Brazil,2020-03-24,260,0.0,PE,3
Belo Jardim/PE,Brazil,2020-03-24,2601706,0.0,PE,1
Rancho Queimado/SC,Brazil,2020-03-24,4214300,0.0,SC,2
FORA DO ESTADO/SC,Brazil,2020-03-24,421,5.0,SC,5
Laguna/SC,Brazil,2020-03-24,4209409,1.0,SC,1
São Ludgero/SC,Brazil,2020-03-24,4217006,1.0,SC,1
Tijucas/SC,Brazil,2020-03-24,4218004,1.0,SC,1
Valparaíso de Goiás/GO,Brazil,2020-03-24,5221858,2.0,GO,2
Mauriti/CE,Brazil,2020-03-24,2308104,1.0,CE,1
FORA DO ESTADO/ES,Brazil,2020-03-24,321,1.0,ES,1
Anta Gorda/RS,Brazil,2020-03-24,4300703,1.0,RS,1
Camaquã/RS,Brazil,2020-03-24,4303509,1.0,RS,1
Paraí/RS,Brazil,2020-03-24,4314001,1.0,RS,1
Nova Monte Verde/MT,Brazil,2020-03-24,5108956,1.0,MT,1
Barra Mansa/RJ,Brazil,2020-03-24,3300407,0.0,RJ,1
Camboriú/SC,Brazil,2020-03-24,4203204,2.0,SC,2
Divinópolis/MG,Brazil,2020-03-24,3122306,0.0,MG,1
Campo Bom/RS,Brazil,2020-03-24,4303905,0.0,RS,2
Recife/PE,Brazil,2020-03-24,2611606,0.0,PE,30
Caxias do Sul/RS,Brazil,2020-03-24,4305108,0.0,RS,2
Cianorte/PR,Brazil,2020-03-24,4105508,0.0,PR,6
Ferraz de Vasconcelos/SP,Brazil,2020-03-24,3515707,0.0,SP,1
Ipatinga/MG,Brazil,2020-03-24,3131307,0.0,MG,1
Rio Verde/GO,Brazil,2020-03-24,5218805,0.0,GO,5
Natal/RN,Brazil,2020-03-24,2408102,0.0,RN,9
Santana de Parnaíba/SP,Brazil,2020-03-24,3547304,0.0,SP,2
Joinville/SC,Brazil,2020-03-24,4209102,0.0,SC,4
São Luís/MA,Brazil,2020-03-25,2111300,0.0,MA,8
Valinhos/SP,Brazil,2020-03-25,3556206,0.0,SP,1
Jaguaruna/SC,Brazil,2020-03-25,4208807,0.0,SC,2
Pato Branco/PR,Brazil,2020-03-25,4118501,0.0,PR,1
Bento Gonçalves/RS,Brazil,2020-03-25,4302105,0.0,RS,2
Mariana/MG,Brazil,2020-03-25,3140001,0.0,MG,2
São José dos Campos/SP,Brazil,2020-03-25,3549904,0.0,SP,2
Poços de Caldas/MG,Brazil,2020-03-25,3151800,0.0,MG,1
Taboão da Serra/SP,Brazil,2020-03-25,3552809,0.0,SP,1
Parnamirim/RN,Brazil,2020-03-25,2403251,0.0,RN,4
Hortolândia/SP,Brazil,2020-03-25,3519071,0.0,SP,1
Poá/SP,Brazil,2020-03-25,3539806,0.0,SP,1
Carlos Barbosa/RS,Brazil,2020-03-25,4304804,0.0,RS,1
Ponta Porã/MS,Brazil,2020-03-25,5006606,0.0,MS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-25,2804508,0.0,SE,1
Porto Velho/RO,Brazil,2020-03-25,1100205,0.0,RO,4
Boa Vista/RR,Brazil,2020-03-25,1400100,0.0,RR,8
Estância Velha/RS,Brazil,2020-03-25,4307609,0.0,RS,1
Estrela/RS,Brazil,2020-03-25,4307807,0.0,RS,1
Lajeado/RS,Brazil,2020-03-25,4311403,0.0,RS,5
Santa Maria/RS,Brazil,2020-03-25,4316907,0.0,RS,2
Viamão/RS,Brazil,2020-03-25,4323002,0.0,RS,1
Barreiras/BA,Brazil,2020-03-25,2903201,0.0,BA,1
Mossoró/RN,Brazil,2020-03-25,2408003,0.0,RN,1
Caieiras/SP,Brazil,2020-03-25,3509007,0.0,SP,1
Cachoeiro de Itapemirim/ES,Brazil,2020-03-25,3201209,0.0,ES,1
Bagé/RS,Brazil,2020-03-25,4301602,0.0,RS,7
Canoas/RS,Brazil,2020-03-25,4304606,0.0,RS,6
São Sebastião/SP,Brazil,2020-03-25,3550704,0.0,SP,2
Miguel Pereira/RJ,Brazil,2020-03-25,3302908,0.0,RJ,1
Alvorada/RS,Brazil,2020-03-25,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-25,4307005,0.0,RS,3
Teresina/PI,Brazil,2020-03-25,2211001,0.0,PI,8
Taubaté/SP,Brazil,2020-03-25,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-25,3552502,0.0,SP,1
Ji-Paraná/RO,Brazil,2020-03-25,1100122,0.0,RO,1
Juazeiro do Norte/CE,Brazil,2020-03-25,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-25,2304459,0.0,CE,1
Navegantes/SC,Brazil,2020-03-25,4211306,0.0,SC,3
Cariacica/ES,Brazil,2020-03-25,3201308,0.0,ES,1
Pomerode/SC,Brazil,2020-03-25,4213203,0.0,SC,1
Imbituba/SC,Brazil,2020-03-25,4207304,0.0,SC,4
Chapecó/SC,Brazil,2020-03-25,4204202,0.0,SC,2
Guaíra/PR,Brazil,2020-03-25,4108809,0.0,PR,1
Camaçari/BA,Brazil,2020-03-25,2905701,0.0,BA,1
Petrópolis/RJ,Brazil,2020-03-25,3303906,0.0,RJ,3
Ivoti/RS,Brazil,2020-03-25,4310801,0.0,RS,2
Charqueadas/RS,Brazil,2020-03-25,4305355,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-25,4318705,0.0,RS,1
Taquara/RS,Brazil,2020-03-25,4321204,0.0,RS,1
Dois Irmãos/RS,Brazil,2020-03-25,4306403,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-25,4306767,0.0,RS,1
Jaraguá do Sul/SC,Brazil,2020-03-25,4208906,0.0,SC,2
Olinda/PE,Brazil,2020-03-25,2609600,0.0,PE,2
Camaquã/RS,Brazil,2020-03-25,4303509,0.0,RS,1
Parintins/AM,Brazil,2020-03-25,1303403,0.0,AM,2
Gaspar/SC,Brazil,2020-03-25,4205902,0.0,SC,1
Içara/SC,Brazil,2020-03-25,4207007,0.0,SC,1
Cascavel/PR,Brazil,2020-03-25,4104808,0.0,PR,2
Serra/ES,Brazil,2020-03-25,3205002,0.0,ES,1
Santa Teresa/ES,Brazil,2020-03-25,3204609,0.0,ES,1
FORA DO ESTADO/AL,Brazil,2020-03-25,271,0.0,AL,1
Conde/BA,Brazil,2020-03-25,2908606,0.0,BA,1
Teixeira de Freitas/BA,Brazil,2020-03-25,2931350,0.0,BA,1
Telêmaco Borba/PR,Brazil,2020-03-25,4127106,0.0,PR,1
Paranavaí/PR,Brazil,2020-03-25,4118402,0.0,PR,1
ESTRANGEIRO/SP,Brazil,2020-03-25,350,0.0,SP,27
Porto Belo/SC,Brazil,2020-03-25,4213500,0.0,SC,2
Campos dos Goytacazes/RJ,Brazil,2020-03-25,3301009,0.0,RJ,1
FORA DO ESTADO/SC,Brazil,2020-03-25,421,0.0,SC,5
Camboriú/SC,Brazil,2020-03-25,4203204,0.0,SC,2
Laguna/SC,Brazil,2020-03-25,4209409,0.0,SC,1
São Ludgero/SC,Brazil,2020-03-25,4217006,0.0,SC,1
Tijucas/SC,Brazil,2020-03-25,4218004,0.0,SC,1
Valparaíso de Goiás/GO,Brazil,2020-03-25,5221858,0.0,GO,2
Mauriti/CE,Brazil,2020-03-25,2308104,0.0,CE,1
FORA DO ESTADO/ES,Brazil,2020-03-25,321,0.0,ES,1
Paraí/RS,Brazil,2020-03-25,4314001,0.0,RS,1
Nova Monte Verde/MT,Brazil,2020-03-25,5108956,0.0,MT,1
Itabuna/BA,Brazil,2020-03-25,2914802,0.0,BA,1
Garibaldi/RS,Brazil,2020-03-25,4308607,0.0,RS,1
Colombo/PR,Brazil,2020-03-25,4105805,0.0,PR,1
Capão da Canoa/RS,Brazil,2020-03-25,4304630,0.0,RS,2
Sapiranga/RS,Brazil,2020-03-25,4319901,0.0,RS,1
Conceição do Jacuípe/BA,Brazil,2020-03-25,2908507,0.0,BA,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-25,4317608,0.0,RS,1
Lages/SC,Brazil,2020-03-25,4209300,0.0,SC,1
Osório/RS,Brazil,2020-03-25,4313508,0.0,RS,1
FORA DO ESTADO/SP,Brazil,2020-03-25,351,0.0,SP,8
Iracemápolis/SP,Brazil,2020-03-25,3521408,0.0,SP,1
Jundiaí/SP,Brazil,2020-03-25,3525904,0.0,SP,1
Embu/SP,Brazil,2020-03-25,3515004,0.0,SP,1
São Gonçalo/RJ,Brazil,2020-03-25,3304904,0.0,RJ,3
Juazeiro/BA,Brazil,2020-03-25,2918407,0.0,BA,2
Jequié/BA,Brazil,2020-03-25,2918001,0.0,BA,1
Cruzeiro do Sul/RS,Brazil,2020-03-25,4306205,0.0,RS,1
Brumado/BA,Brazil,2020-03-25,2904605,0.0,BA,1
Bom Despacho/MG,Brazil,2020-03-25,3107406,0.0,MG,1
Campos Altos/MG,Brazil,2020-03-25,3111507,0.0,MG,1
Contagem/MG,Brazil,2020-03-25,3118601,0.0,MG,2
Lagoa da Prata/MG,Brazil,2020-03-25,3137205,0.0,MG,1
Timóteo/MG,Brazil,2020-03-25,3168705,0.0,MG,1
Caruaru/PE,Brazil,2020-03-25,2604106,0.0,PE,1
Petrolina/PE,Brazil,2020-03-25,2611101,0.0,PE,1
Catalão/GO,Brazil,2020-03-25,5205109,0.0,GO,1
Marabá/PA,Brazil,2020-03-25,1504208,0.0,PA,1
Igaracy/PB,Brazil,2020-03-25,2502607,0.0,PB,1
Santiago/RS,Brazil,2020-03-25,4317400,0.0,RS,1
Betim/MG,Brazil,2020-03-25,3106705,0.0,MG,1
Lauro de Freitas/BA,Brazil,2020-03-25,2919207,0.0,BA,3
Ferraz de Vasconcelos/SP,Brazil,2020-03-25,3515707,0.0,SP,1
São José/SC,Brazil,2020-03-25,4216602,0.0,SC,5
Macapá/AP,Brazil,2020-03-25,1600303,1.0,AP,2
Itajaí/SC,Brazil,2020-03-25,4208203,2.0,SC,12
Criciúma/SC,Brazil,2020-03-25,4204608,2.0,SC,11
Osasco/SP,Brazil,2020-03-25,3534401,2.0,SP,3
Mogi das Cruzes/SP,Brazil,2020-03-25,3530607,3.0,SP,4
Cuiabá/MT,Brazil,2020-03-25,5103403,1.0,MT,6
Ponta Grossa/PR,Brazil,2020-03-25,4119905,2.0,PR,3
Gravatal/SC,Brazil,2020-03-25,4206207,1.0,SC,3
Várzea Grande/MT,Brazil,2020-03-25,5108402,1.0,MT,2
FORA DO ESTADO/PR,Brazil,2020-03-25,411,1.0,PR,5
Blumenau/SC,Brazil,2020-03-25,4202404,2.0,SC,9
FORA DO ESTADO/PE,Brazil,2020-03-25,261,1.0,PE,2
Rio Grande/RS,Brazil,2020-03-25,4315602,1.0,RS,2
Volta Redonda/RJ,Brazil,2020-03-25,3306305,2.0,RJ,6
Duque de Caxias/RJ,Brazil,2020-03-25,3301702,1.0,RJ,2
Anta Gorda/RS,Brazil,2020-03-25,4300703,1.0,RS,2
Ananindeua/PA,Brazil,2020-03-25,1500800,2.0,PA,2
São Domingos/BA,Brazil,2020-03-25,2928950,1.0,BA,1
Rio Claro/SP,Brazil,2020-03-25,3543907,1.0,SP,1
Ribeirão Pires/SP,Brazil,2020-03-25,3543303,1.0,SP,1
Valença/RJ,Brazil,2020-03-25,3306107,1.0,RJ,1
Porto Real do Colégio/AL,Brazil,2020-03-25,2707503,1.0,AL,1
Pelotas/RS,Brazil,2020-03-25,4314407,1.0,RS,1
Cerro Grande do Sul/RS,Brazil,2020-03-25,4305173,1.0,RS,1
Dom Pedrito/RS,Brazil,2020-03-25,4306601,1.0,RS,1
Sant'Ana do Livramento/RS,Brazil,2020-03-25,4317103,1.0,RS,4
Faxinal/PR,Brazil,2020-03-25,4107603,1.0,PR,1
Torres/RS,Brazil,2020-03-25,4321501,2.0,RS,6
João Pessoa/PB,Brazil,2020-03-25,2507507,2.0,PB,4
Rio de Janeiro/RJ,Brazil,2020-03-25,3304557,56.0,RJ,332
Brasília/DF,Brazil,2020-03-25,5300108,18.0,DF,195
Santana de Parnaíba/SP,Brazil,2020-03-25,3547304,2.0,SP,4
Sidrolândia/MS,Brazil,2020-03-25,5007901,0.0,MS,1
Niterói/RJ,Brazil,2020-03-25,3303302,7.0,RJ,19
Porto Alegre/RS,Brazil,2020-03-25,4314902,40.0,RS,88
Recife/PE,Brazil,2020-03-25,2611606,3.0,PE,33
Caxias do Sul/RS,Brazil,2020-03-25,4305108,1.0,RS,3
Curitiba/PR,Brazil,2020-03-25,4106902,20.0,PR,60
Rio Verde/GO,Brazil,2020-03-25,5218805,1.0,GO,6
Goiânia/GO,Brazil,2020-03-25,5208707,3.0,GO,18
Salvador/BA,Brazil,2020-03-25,2927408,9.0,BA,57
Manaus/AM,Brazil,2020-03-25,1302603,7.0,AM,52
Joinville/SC,Brazil,2020-03-25,4209102,1.0,SC,5
Aracaju/SE,Brazil,2020-03-25,2800308,1.0,SE,13
São Bernardo do Campo/SP,Brazil,2020-03-25,3548708,9.0,SP,13
São Caetano do Sul/SP,Brazil,2020-03-25,3548807,12.0,SP,16
Fortaleza/CE,Brazil,2020-03-25,2304400,26.0,CE,198
Belo Horizonte/MG,Brazil,2020-03-25,3106200,3.0,MG,92
Rio Branco/AC,Brazil,2020-03-25,1200401,2.0,AC,23
Santo André/SP,Brazil,2020-03-25,3547809,4.0,SP,16
Pinhais/PR,Brazil,2020-03-25,4119152,1.0,PR,3
Maringá/PR,Brazil,2020-03-25,4115200,1.0,PR,2
Foz do Iguaçu/PR,Brazil,2020-03-25,4108304,1.0,PR,5
Belém/PA,Brazil,2020-03-25,1501402,2.0,PA,6
Cotia/SP,Brazil,2020-03-25,3513009,3.0,SP,5
Campo Mourão/PR,Brazil,2020-03-25,4104303,1.0,PR,1
ESTRANGEIRO/SC,Brazil,2020-03-25,420,1.0,SC,3
Canelinha/SC,Brazil,2020-03-25,4203709,1.0,SC,1
Porto Seguro/BA,Brazil,2020-03-25,2925303,0.0,BA,8
Belo Jardim/PE,Brazil,2020-03-25,2601706,0.0,PE,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-25,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-25,2925501,0.0,BA,2
Nova Lima/MG,Brazil,2020-03-25,3144805,0.0,MG,7
Sete Lagoas/MG,Brazil,2020-03-25,3167202,0.0,MG,2
Uberlândia/MG,Brazil,2020-03-25,3170206,0.0,MG,7
Campo Largo/PR,Brazil,2020-03-25,4104204,0.0,PR,1
Londrina/PR,Brazil,2020-03-25,4113700,0.0,PR,3
Palmas/TO,Brazil,2020-03-25,1721000,0.0,TO,7
Jataí/GO,Brazil,2020-03-25,5211909,0.0,GO,1
Balneário Camboriú/SC,Brazil,2020-03-25,4202008,0.0,SC,7
Propriá/SE,Brazil,2020-03-25,2805703,0.0,SE,2
Guapimirim/RJ,Brazil,2020-03-25,3301850,0.0,RJ,1
Jaguariúna/SP,Brazil,2020-03-25,3524709,0.0,SP,1
São José do Rio Preto/SP,Brazil,2020-03-25,3549805,0.0,SP,1
Campinas/SP,Brazil,2020-03-25,3509502,0.0,SP,4
Guarulhos/SP,Brazil,2020-03-25,3518800,0.0,SP,5
Barueri/SP,Brazil,2020-03-25,3505708,0.0,SP,1
Uberaba/MG,Brazil,2020-03-25,3170107,0.0,MG,3
Tubarão/SC,Brazil,2020-03-25,4218707,0.0,SC,8
Sobral/CE,Brazil,2020-03-25,2312908,0.0,CE,4
Serafina Corrêa/RS,Brazil,2020-03-25,4320404,0.0,RS,3
Farroupilha/RS,Brazil,2020-03-25,4307906,0.0,RS,1
Balneário Arroio do Silva/SC,Brazil,2020-03-25,4201950,1.0,SC,1
Anápolis/GO,Brazil,2020-03-25,5201108,0.0,GO,3
Aquiraz/CE,Brazil,2020-03-25,2301000,0.0,CE,6
Aparecida de Goiânia/GO,Brazil,2020-03-25,5201405,0.0,GO,2
Mauá/SP,Brazil,2020-03-25,3529401,0.0,SP,2
São Pedro de Alcântara/SC,Brazil,2020-03-25,4217253,1.0,SC,1
Ilhéus/BA,Brazil,2020-03-25,2913606,1.0,BA,1
Canarana/BA,Brazil,2020-03-25,2906204,1.0,BA,1
Silvânia/GO,Brazil,2020-03-25,5220603,1.0,GO,1
Luziânia/GO,Brazil,2020-03-25,5212501,1.0,GO,1
Barra Mansa/RJ,Brazil,2020-03-25,3300407,0.0,RJ,1
Vila Velha/ES,Brazil,2020-03-25,3205200,0.0,ES,17
Feira de Santana/BA,Brazil,2020-03-25,2910800,0.0,BA,8
Divinópolis/MG,Brazil,2020-03-25,3122306,0.0,MG,1
Campo Bom/RS,Brazil,2020-03-25,4303905,0.0,RS,2
Cianorte/PR,Brazil,2020-03-25,4105508,0.0,PR,6
São Paulo/SP,Brazil,2020-03-25,3550308,15.0,SP,733
Florianópolis/SC,Brazil,2020-03-25,4205407,0.0,SC,16
Maceió/AL,Brazil,2020-03-25,2704302,0.0,AL,9
Ipatinga/MG,Brazil,2020-03-25,3131307,0.0,MG,1
Coronel Fabriciano/MG,Brazil,2020-03-25,3119401,0.0,MG,1
Braço do Norte/SC,Brazil,2020-03-25,4202800,0.0,SC,9
Carapicuíba/SP,Brazil,2020-03-25,3510609,0.0,SP,2
Vitória/ES,Brazil,2020-03-25,3205309,0.0,ES,15
Patrocínio/MG,Brazil,2020-03-25,3148103,0.0,MG,1
Linhares/ES,Brazil,2020-03-25,3203205,0.0,ES,3
Campo Grande/MS,Brazil,2020-03-25,5002704,0.0,MS,22
ESTRANGEIRO/PE,Brazil,2020-03-25,260,0.0,PE,3
Rancho Queimado/SC,Brazil,2020-03-25,4214300,0.0,SC,2
Natal/RN,Brazil,2020-03-25,2408102,0.0,RN,9
Juiz de Fora/MG,Brazil,2020-03-25,3136702,0.0,MG,8
Ponta Grossa/PR,Brazil,2020-03-26,4119905,0.0,PR,3
Várzea Grande/MT,Brazil,2020-03-26,5108402,0.0,MT,2
Gravatal/SC,Brazil,2020-03-26,4206207,0.0,SC,3
Jaguaruna/SC,Brazil,2020-03-26,4208807,0.0,SC,2
Bento Gonçalves/RS,Brazil,2020-03-26,4302105,0.0,RS,2
Mariana/MG,Brazil,2020-03-26,3140001,0.0,MG,2
São José dos Campos/SP,Brazil,2020-03-26,3549904,0.0,SP,2
Osasco/SP,Brazil,2020-03-26,3534401,0.0,SP,3
Poços de Caldas/MG,Brazil,2020-03-26,3151800,0.0,MG,1
Parnamirim/RN,Brazil,2020-03-26,2403251,0.0,RN,4
Valinhos/SP,Brazil,2020-03-26,3556206,0.0,SP,1
Hortolândia/SP,Brazil,2020-03-26,3519071,0.0,SP,1
Poá/SP,Brazil,2020-03-26,3539806,0.0,SP,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-26,4317608,0.0,RS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-26,2804508,0.0,SE,1
Carlos Barbosa/RS,Brazil,2020-03-26,4304804,0.0,RS,1
Estrela/RS,Brazil,2020-03-26,4307807,0.0,RS,1
Lajeado/RS,Brazil,2020-03-26,4311403,0.0,RS,5
Santa Maria/RS,Brazil,2020-03-26,4316907,0.0,RS,2
Viamão/RS,Brazil,2020-03-26,4323002,0.0,RS,1
Barreiras/BA,Brazil,2020-03-26,2903201,0.0,BA,1
São Sebastião/SP,Brazil,2020-03-26,3550704,0.0,SP,2
Colombo/PR,Brazil,2020-03-26,4105805,0.0,PR,1
Parintins/AM,Brazil,2020-03-26,1303403,0.0,AM,2
Conceição do Jacuípe/BA,Brazil,2020-03-26,2908507,0.0,BA,1
FORA DO ESTADO/PR,Brazil,2020-03-26,411,0.0,PR,5
Cachoeiro de Itapemirim/ES,Brazil,2020-03-26,3201209,0.0,ES,1
Ponta Porã/MS,Brazil,2020-03-26,5006606,0.0,MS,1
Cariacica/ES,Brazil,2020-03-26,3201308,0.0,ES,1
Tubarão/SC,Brazil,2020-03-26,4218707,0.0,SC,8
Dois Irmãos/RS,Brazil,2020-03-26,4306403,0.0,RS,1
Lages/SC,Brazil,2020-03-26,4209300,0.0,SC,1
Uberaba/MG,Brazil,2020-03-26,3170107,0.0,MG,3
ESTRANGEIRO/SC,Brazil,2020-03-26,420,0.0,SC,3
Sobral/CE,Brazil,2020-03-26,2312908,0.0,CE,4
Serafina Corrêa/RS,Brazil,2020-03-26,4320404,0.0,RS,3
Torres/RS,Brazil,2020-03-26,4321501,0.0,RS,6
Farroupilha/RS,Brazil,2020-03-26,4307906,0.0,RS,1
Sidrolândia/MS,Brazil,2020-03-26,5007901,0.0,MS,1
Miguel Pereira/RJ,Brazil,2020-03-26,3302908,0.0,RJ,1
Alvorada/RS,Brazil,2020-03-26,4300604,0.0,RS,2
Sant'Ana do Livramento/RS,Brazil,2020-03-26,4317103,0.0,RS,4
Taubaté/SP,Brazil,2020-03-26,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-26,3552502,0.0,SP,1
Ji-Paraná/RO,Brazil,2020-03-26,1100122,0.0,RO,1
Juazeiro do Norte/CE,Brazil,2020-03-26,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-26,2304459,0.0,CE,1
Macapá/AP,Brazil,2020-03-26,1600303,0.0,AP,2
Navegantes/SC,Brazil,2020-03-26,4211306,0.0,SC,3
Pomerode/SC,Brazil,2020-03-26,4213203,0.0,SC,1
Jaraguá do Sul/SC,Brazil,2020-03-26,4208906,0.0,SC,2
Guaíra/PR,Brazil,2020-03-26,4108809,0.0,PR,1
Camaçari/BA,Brazil,2020-03-26,2905701,0.0,BA,1
Petrópolis/RJ,Brazil,2020-03-26,3303906,0.0,RJ,3
Ivoti/RS,Brazil,2020-03-26,4310801,0.0,RS,2
Charqueadas/RS,Brazil,2020-03-26,4305355,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-26,4318705,0.0,RS,1
Taquara/RS,Brazil,2020-03-26,4321204,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-26,4306767,0.0,RS,1
Osório/RS,Brazil,2020-03-26,4313508,0.0,RS,1
São Pedro de Alcântara/SC,Brazil,2020-03-26,4217253,0.0,SC,1
Iracemápolis/SP,Brazil,2020-03-26,3521408,0.0,SP,1
FORA DO ESTADO/SC,Brazil,2020-03-26,421,0.0,SC,5
Laguna/SC,Brazil,2020-03-26,4209409,0.0,SC,1
São Ludgero/SC,Brazil,2020-03-26,4217006,0.0,SC,1
Tijucas/SC,Brazil,2020-03-26,4218004,0.0,SC,1
Valparaíso de Goiás/GO,Brazil,2020-03-26,5221858,0.0,GO,2
Mauriti/CE,Brazil,2020-03-26,2308104,0.0,CE,1
FORA DO ESTADO/ES,Brazil,2020-03-26,321,0.0,ES,1
Anta Gorda/RS,Brazil,2020-03-26,4300703,0.0,RS,2
Camaquã/RS,Brazil,2020-03-26,4303509,0.0,RS,1
Paraí/RS,Brazil,2020-03-26,4314001,0.0,RS,1
Nova Monte Verde/MT,Brazil,2020-03-26,5108956,0.0,MT,1
São Domingos/BA,Brazil,2020-03-26,2928950,0.0,BA,1
Rio Claro/SP,Brazil,2020-03-26,3543907,0.0,SP,1
Ribeirão Pires/SP,Brazil,2020-03-26,3543303,0.0,SP,1
Valença/RJ,Brazil,2020-03-26,3306107,0.0,RJ,1
Porto Real do Colégio/AL,Brazil,2020-03-26,2707503,0.0,AL,1
Cerro Grande do Sul/RS,Brazil,2020-03-26,4305173,0.0,RS,1
Dom Pedrito/RS,Brazil,2020-03-26,4306601,0.0,RS,1
Faxinal/PR,Brazil,2020-03-26,4107603,0.0,PR,1
Campo Mourão/PR,Brazil,2020-03-26,4104303,0.0,PR,1
Balneário Arroio do Silva/SC,Brazil,2020-03-26,4201950,0.0,SC,1
Canelinha/SC,Brazil,2020-03-26,4203709,0.0,SC,1
Cotia/SP,Brazil,2020-03-26,3513009,0.0,SP,5
Ilhéus/BA,Brazil,2020-03-26,2913606,0.0,BA,1
Canarana/BA,Brazil,2020-03-26,2906204,0.0,BA,1
Silvânia/GO,Brazil,2020-03-26,5220603,0.0,GO,1
Luziânia/GO,Brazil,2020-03-26,5212501,0.0,GO,1
Garibaldi/RS,Brazil,2020-03-26,4308607,0.0,RS,1
Duque de Caxias/RJ,Brazil,2020-03-26,3301702,0.0,RJ,2
Campos dos Goytacazes/RJ,Brazil,2020-03-26,3301009,0.0,RJ,1
